225.0,-6.989532092781144e-10
225.5,-6.989535560496864e-10
226.0,-6.989539412143854e-10
226.5,-6.989543671039955e-10
227.0,-6.989548362885911e-10
227.5,-6.989553515841134e-10
228.0,-6.989559160583002e-10
228.5,-6.989565330341741e-10
229.0,-6.989572060900852e-10
229.5,-6.989579390551124e-10
230.0,-6.98958735998379e-10
230.5,-6.989596012105692e-10
231.0,-6.9896053917565e-10
231.5,-6.989615545304974e-10
232.0,-6.989626520098389e-10
232.5,-6.989638363736523e-10
233.0,-6.989651123139444e-10
233.5,-6.989664843377512e-10
234.0,-6.989679566232125e-10
234.5,-6.989695328458951e-10
235.0,-6.989712159730887e-10
235.5,-6.989730080247814e-10
236.0,-6.98974909801522e-10
236.5,-6.989769205813793e-10
237.0,-6.989790377909287e-10
237.5,-6.989812566585391e-10
238.0,-6.989835698621964e-10
238.5,-6.989859671885592e-10
239.0,-6.989884352245768e-10
239.5,-6.989909571074516e-10
240.0,-6.989935123623867e-10
240.5,-6.989960768597377e-10
241.0,-6.989986229230891e-10
241.5,-6.990011196166289e-10
242.0,-6.990035332333672e-10
242.5,-6.990058279949191e-10
243.0,-6.990079669589016e-10
243.5,-6.990099131122721e-10
244.0,-6.990116306096576e-10
244.5,-6.990130860968998e-10
245.0,-6.990142500442692e-10
245.5,-6.990150980035202e-10
246.0,-6.990156117004299e-10
246.5,-6.990157798808939e-10
247.0,-6.990155988441782e-10
247.5,-6.990150726202534e-10
248.0,-6.990142127766789e-10
248.5,-6.990130378708511e-10
249.0,-6.99011572591832e-10
249.5,-6.990098466589968e-10
250.0,-6.990078935598856e-10
250.5,-6.990057492156983e-10
251.0,-6.990034506599537e-10
251.5,-6.990010348052882e-10
252.0,-6.989985373573954e-10
252.5,-6.9899599191623e-10
253.0,-6.989934292853389e-10
253.5,-6.989908769925701e-10
254.0,-6.989883590108875e-10
254.5,-6.989858956573885e-10
255.0,-6.989835036419241e-10
255.5,-6.989811962337574e-10
256.0,-6.989789835146781e-10
256.5,-6.989768726892813e-10
257.0,-6.989748684267975e-10
257.5,-6.989729732133437e-10
